runname	qtd_electrons_perparticle	qtd_electrons_energy	qtd_electrons_final
7nm_alpha_0.1MeV_180_c	0.0	0.0	0.0
7nm_alpha_0.1MeV_45_a	0.0	714.7122264583344	714.7122264583344
7nm_alpha_0.1MeV_45_b	0.0	437.8758142122203	437.8758142122203
7nm_alpha_0.1MeV_45_c	0.0	0.0	0.0
7nm_alpha_0.1MeV_90_a	0.0	519.9235468638893	519.9235468638893
7nm_alpha_0.1MeV_90_b	0.0	321.9155481277781	321.9155481277781
7nm_alpha_0.1MeV_90_c	0.0	0.0	0.0
7nm_mu-_0.01MeV_0_a	0.15	594.2325698037953	594.3825698037953
7nm_mu-_0.01MeV_0_b	0.15	594.2325698037951	594.382569803795
7nm_mu-_0.01MeV_0_c	0.0	0.0	0.0
7nm_mu-_0.01MeV_135_a	0.0728	215.20887699375376	215.28167699375376
7nm_mu-_0.01MeV_135_b	0.8876	427.7864953698158	428.6740953698158
7nm_mu-_0.01MeV_135_c	0.0	0.0	0.0
7nm_mu-_0.01MeV_180_a	0.0001	0.00010325277777777776	0.00020325277777777777
7nm_mu-_0.01MeV_180_b	0.0001	0.00010325277777777776	0.00020325277777777777
7nm_mu-_0.01MeV_180_c	0.0	0.0	0.0
7nm_mu-_0.01MeV_45_a	0.0783	206.29673471294	206.37503471294002
7nm_mu-_0.01MeV_45_b	0.9569	484.6041268884443	485.5610268884443
7nm_mu-_0.01MeV_45_c	0.0	0.0	0.0
7nm_mu-_0.01MeV_90_a	0.0043	171.1525330933018	171.1568330933018
7nm_mu-_0.01MeV_90_b	0.9024	545.7492027905187	546.6516027905186
7nm_mu-_0.01MeV_90_c	0.0	0.0	0.0
7nm_mu-_0.05MeV_0_a	0.0	718.0201137169435	718.0201137169435
7nm_mu-_0.05MeV_0_b	0.0	718.0201137169436	718.0201137169436
7nm_mu-_0.05MeV_0_c	0.0	0.0	0.0
7nm_mu-_0.05MeV_135_a	0.0	178.7938555220964	178.7938555220964
7nm_mu-_0.05MeV_135_b	0.0	128.1755509219447	128.1755509219447
7nm_mu-_0.05MeV_135_c	0.0	0.0	0.0
7nm_mu-_0.05MeV_180_a	0.0005	2.6841826858333326	2.684682685833333
7nm_mu-_0.05MeV_180_b	0.0005	2.6841826858333326	2.684682685833333
7nm_mu-_0.05MeV_180_c	0.0	0.0	0.0
7nm_mu-_0.05MeV_45_a	0.0	181.4186695423463	181.4186695423463
7nm_mu-_0.05MeV_45_b	0.0	127.93528532500024	127.93528532500024
7nm_mu-_0.05MeV_45_c	0.0	0.0	0.0
7nm_mu-_0.05MeV_90_a	0.0	128.77327295277806	128.77327295277806
7nm_mu-_0.05MeV_90_b	0.0	89.5181066745694	89.5181066745694
7nm_mu-_0.05MeV_90_c	0.0	0.0	0.0
7nm_mu-_0.1MeV_0_a	0.3041	468.85847856412903	469.16257856412903
7nm_mu-_0.1MeV_0_b	0.3041	468.8237866196842	469.1278866196842
7nm_mu-_0.1MeV_0_c	0.0	0.0	0.0
7nm_mu-_0.1MeV_135_a	0.1062	117.54152435139437	117.64772435139437
7nm_mu-_0.1MeV_135_b	0.1509	83.62970681339746	83.78060681339745
7nm_mu-_0.1MeV_135_c	0.0	0.0	0.0
7nm_mu-_0.1MeV_180_a	0.0245	16.62684278351941	16.65134278351941
7nm_mu-_0.1MeV_180_b	0.0245	16.62684278351941	16.65134278351941
7nm_mu-_0.1MeV_180_c	0.0	0.0	0.0
7nm_mu-_0.1MeV_45_a	0.104	116.95429794590581	117.0582979459058
7nm_mu-_0.1MeV_45_b	0.1507	85.07980722284316	85.23050722284316
7nm_mu-_0.1MeV_45_c	0.0	0.0	0.0
7nm_mu-_0.1MeV_90_a	0.0885	83.44981032101357	83.53831032101357
7nm_mu-_0.1MeV_90_b	0.1182	58.39673516292599	58.514935162925994
7nm_mu-_0.1MeV_90_c	0.0	0.0	0.0
7nm_muplus_0.01MeV_0_a	0.0	498.55919743318725	498.55919743318725
7nm_muplus_0.01MeV_0_b	0.0	498.5856635165206	498.5856635165206
7nm_muplus_0.01MeV_0_c	0.0	0.0	0.0
7nm_muplus_0.01MeV_135_a	0.0	168.43948059588655	168.43948059588655
7nm_muplus_0.01MeV_135_b	0.0001	32.7686259297895	32.768725929789504
7nm_muplus_0.01MeV_135_c	0.0	0.0	0.0
7nm_muplus_0.01MeV_180_a	0.0	0.0	0.0
7nm_muplus_0.01MeV_180_b	0.0	0.0	0.0
7nm_muplus_0.01MeV_180_c	0.0	0.0	0.0
7nm_muplus_0.01MeV_45_a	0.0	167.74812413032586	167.74812413032586
7nm_muplus_0.01MeV_45_b	0.0003	18.97439313511568	18.97469313511568
7nm_muplus_0.01MeV_45_c	0.0	0.0	0.0
7nm_muplus_0.01MeV_90_a	0.0	171.63653033100024	171.63653033100024
7nm_muplus_0.01MeV_90_b	0.0002	83.64141764607669	83.6416176460767
7nm_muplus_0.01MeV_90_c	0.0	0.0	0.0
7nm_muplus_0.05MeV_0_a	0.0	1742.8295712758386	1742.8295712758386
7nm_muplus_0.05MeV_0_b	0.0	1743.3884462758388	1743.3884462758388
7nm_muplus_0.05MeV_0_c	0.0	0.0	0.0
7nm_muplus_0.05MeV_135_a	0.0	443.5193665666653	443.5193665666653
7nm_muplus_0.05MeV_135_b	0.0	292.9093510252755	292.9093510252755
7nm_muplus_0.05MeV_135_c	0.0	0.0	0.0
7nm_muplus_0.05MeV_180_a	0.0	1.7140857055611116	1.7140857055611116
7nm_muplus_0.05MeV_180_b	0.0	1.7140857055611114	1.7140857055611114
7nm_muplus_0.05MeV_180_c	0.0	0.0	0.0
7nm_muplus_0.05MeV_45_a	0.0	442.6282762083354	442.6282762083354
7nm_muplus_0.05MeV_45_b	0.0	291.30034381666604	291.30034381666604
7nm_muplus_0.05MeV_45_c	0.0	0.0	0.0
7nm_muplus_0.05MeV_90_a	0.0	316.2299469611109	316.2299469611109
7nm_muplus_0.05MeV_90_b	0.0	208.97747165833385	208.97747165833385
7nm_muplus_0.05MeV_90_c	0.0	0.0	0.0
7nm_muplus_0.1MeV_0_a	0.2923	1633.7321960490362	1634.0244960490363
7nm_muplus_0.1MeV_0_b	0.2923	1633.6504604934805	1633.9427604934806
7nm_muplus_0.1MeV_0_c	0.0	0.0	0.0
7nm_muplus_0.1MeV_135_a	0.1073	402.45758398709614	402.56488398709615
7nm_muplus_0.1MeV_135_b	0.1457	280.0593361324949	280.20503613249485
7nm_muplus_0.1MeV_135_c	0.0	0.0	0.0
7nm_muplus_0.1MeV_180_a	0.0	51.87620736888894	51.87620736888894
7nm_muplus_0.1MeV_180_b	0.0	51.87620736888894	51.87620736888894
7nm_muplus_0.1MeV_180_c	0.0	0.0	0.0
7nm_muplus_0.1MeV_45_a	0.105	404.5092798076992	404.61427980769923
7nm_muplus_0.1MeV_45_b	0.1424	285.434875960741	285.577275960741
7nm_muplus_0.1MeV_45_c	0.0	0.0	0.0
7nm_muplus_0.1MeV_90_a	0.089	285.5550935382445	285.6440935382445
7nm_muplus_0.1MeV_90_b	0.1176	197.49390357371595	197.61150357371596
7nm_muplus_0.1MeV_90_c	0.0	0.0	0.0
7nm_neutron_0.01MeV_0_a	0.0	0.0	0.0
7nm_neutron_0.01MeV_0_b	0.0	0.0	0.0
7nm_neutron_0.01MeV_0_c	0.0	0.0	0.0
7nm_neutron_0.01MeV_135_a	0.0	0.0	0.0
7nm_neutron_0.01MeV_135_b	0.0	0.0	0.0
7nm_neutron_0.01MeV_135_c	0.0	0.0	0.0
7nm_neutron_0.01MeV_180_a	0.0	0.0	0.0
7nm_neutron_0.01MeV_180_b	0.0	0.0	0.0
7nm_neutron_0.01MeV_180_c	0.0	0.0	0.0
7nm_neutron_0.01MeV_45_a	0.0	0.0	0.0
7nm_neutron_0.01MeV_45_b	0.0	0.0	0.0
7nm_neutron_0.01MeV_45_c	0.0	0.0	0.0
7nm_neutron_0.01MeV_90_a	0.0	0.0	0.0
7nm_neutron_0.01MeV_90_b	0.0	0.0	0.0
7nm_neutron_0.01MeV_90_c	0.0	0.0	0.0
7nm_neutron_0.05MeV_0_a	0.0	0.0	0.0
7nm_neutron_0.05MeV_0_b	0.0	0.0	0.0
7nm_neutron_0.05MeV_0_c	0.0	0.0	0.0
7nm_neutron_0.05MeV_135_a	0.0	0.0	0.0
7nm_neutron_0.05MeV_135_b	0.0	0.0	0.0
7nm_neutron_0.05MeV_135_c	0.0	0.0	0.0
7nm_neutron_0.05MeV_180_a	0.0	0.0	0.0
7nm_neutron_0.05MeV_180_b	0.0	0.0	0.0
7nm_neutron_0.05MeV_180_c	0.0	0.0	0.0
7nm_neutron_0.05MeV_45_a	0.0	0.0	0.0
7nm_neutron_0.05MeV_45_b	0.0	0.0	0.0
7nm_neutron_0.05MeV_45_c	0.0	0.0	0.0
7nm_neutron_0.05MeV_90_a	0.0	0.0	0.0
7nm_neutron_0.05MeV_90_b	0.0	0.0	0.0
7nm_neutron_0.05MeV_90_c	0.0	0.0	0.0
7nm_neutron_0.1MeV_0_a	0.0	0.0	0.0
7nm_neutron_0.1MeV_0_b	0.0	0.0	0.0
7nm_neutron_0.1MeV_0_c	0.0	0.0	0.0
7nm_neutron_0.1MeV_135_a	0.0	0.0	0.0
7nm_neutron_0.1MeV_135_b	0.0	0.0	0.0
7nm_neutron_0.1MeV_135_c	0.0	0.0	0.0
7nm_neutron_0.1MeV_180_a	0.0	0.0	0.0
7nm_neutron_0.1MeV_180_b	0.0	0.0	0.0
7nm_neutron_0.1MeV_180_c	0.0	0.0	0.0
7nm_neutron_0.1MeV_45_a	0.0	0.0	0.0
7nm_neutron_0.1MeV_45_b	0.0	0.0	0.0
7nm_neutron_0.1MeV_45_c	0.0	0.0	0.0
7nm_neutron_0.1MeV_90_a	0.0	0.0	0.0
7nm_neutron_0.1MeV_90_b	0.0	0.0	0.0
7nm_neutron_0.1MeV_90_c	0.0	0.0	0.0
7nm_pi0_0.01MeV_0_a	0.0	0.0	0.0
7nm_pi0_0.01MeV_0_b	0.0	0.0	0.0
7nm_pi0_0.01MeV_0_c	0.0	0.0	0.0
7nm_pi0_0.01MeV_135_a	0.0	0.0	0.0
7nm_pi0_0.01MeV_135_b	0.0	0.0	0.0
7nm_pi0_0.01MeV_135_c	0.0	0.0	0.0
7nm_pi0_0.01MeV_180_a	0.0	0.0	0.0
7nm_pi0_0.01MeV_180_b	0.0	0.0	0.0
7nm_pi0_0.01MeV_180_c	0.0	0.0	0.0
7nm_pi0_0.01MeV_45_a	0.0	0.0	0.0
7nm_pi0_0.01MeV_45_b	0.0	0.0	0.0
7nm_pi0_0.01MeV_45_c	0.0	0.0	0.0
7nm_pi0_0.01MeV_90_a	0.0	0.0	0.0
7nm_pi0_0.01MeV_90_b	0.0	0.0	0.0
7nm_pi0_0.01MeV_90_c	0.0	0.0	0.0
7nm_pi0_0.05MeV_0_a	0.0	0.0	0.0
7nm_pi0_0.05MeV_0_b	0.0	0.0	0.0
7nm_pi0_0.05MeV_0_c	0.0	0.0	0.0
7nm_pi0_0.05MeV_135_a	0.0	0.0	0.0
7nm_pi0_0.05MeV_135_b	0.0	0.0	0.0
7nm_pi0_0.05MeV_135_c	0.0	0.0	0.0
7nm_pi0_0.05MeV_180_a	0.0	0.0	0.0
7nm_pi0_0.05MeV_180_b	0.0	0.0	0.0
7nm_pi0_0.05MeV_180_c	0.0	0.0	0.0
7nm_pi0_0.05MeV_45_a	0.0	0.0	0.0
7nm_pi0_0.05MeV_45_b	0.0	0.0	0.0
7nm_pi0_0.05MeV_45_c	0.0	0.0	0.0
7nm_pi0_0.05MeV_90_a	0.0	0.0	0.0
7nm_pi0_0.05MeV_90_b	0.0	0.0	0.0
7nm_pi0_0.05MeV_90_c	0.0	0.0	0.0
7nm_pi-_0.01MeV_0_a	0.1397	659.1743014977375	659.3140014977374
7nm_pi0_0.1MeV_0_a	0.0	0.0	0.0
7nm_pi-_0.01MeV_0_b	0.1397	659.2078620532933	659.3475620532932
7nm_pi0_0.1MeV_0_b	0.0	0.0	0.0
7nm_pi-_0.01MeV_0_c	0.0	0.0	0.0
7nm_pi0_0.1MeV_0_c	0.0	0.0	0.0
7nm_pi-_0.01MeV_135_a	0.0661	236.41546994525675	236.48156994525675
7nm_pi0_0.1MeV_135_a	0.0	0.0	0.0
7nm_pi-_0.01MeV_135_b	0.7896	840.7994949098371	841.5890949098371
7nm_pi0_0.1MeV_135_b	0.0	0.0	0.0
7nm_pi-_0.01MeV_135_c	0.0	0.0	0.0
7nm_pi0_0.1MeV_135_c	0.0	0.0	0.0
7nm_pi-_0.01MeV_180_a	0.0001	0.0	0.0001
7nm_pi0_0.1MeV_180_a	0.0	0.0	0.0
7nm_pi-_0.01MeV_180_b	0.0001	0.0	0.0001
7nm_pi0_0.1MeV_180_b	0.0	0.0	0.0
7nm_pi-_0.01MeV_180_c	0.0	0.0	0.0
7nm_pi0_0.1MeV_180_c	0.0	0.0	0.0
7nm_pi-_0.01MeV_45_a	0.0755	241.61369818919758	241.68919818919758
7nm_pi0_0.1MeV_45_a	0.0	0.0	0.0
7nm_pi-_0.01MeV_45_b	0.878	980.5182525384902	981.3962525384902
7nm_pi0_0.1MeV_45_b	0.0	0.0	0.0
7nm_pi-_0.01MeV_45_c	0.0	0.0	0.0
7nm_pi0_0.1MeV_45_c	0.0	0.0	0.0
7nm_pi-_0.01MeV_90_a	0.0046	169.63221080121934	169.63681080121935
7nm_pi0_0.1MeV_90_a	0.0	0.0	0.0
7nm_pi-_0.01MeV_90_b	0.7843	950.8697318641155	951.6540318641155
7nm_pi0_0.1MeV_90_b	0.0	0.0	0.0
7nm_pi-_0.01MeV_90_c	0.0	0.0	0.0
7nm_pi0_0.1MeV_90_c	0.0	0.0	0.0
7nm_pi-_0.05MeV_0_a	0.0	790.2511964499988	790.2511964499988
7nm_pi-_0.05MeV_0_b	0.0	790.251196449999	790.251196449999
7nm_pi-_0.05MeV_0_c	0.0	0.0	0.0
7nm_pi-_0.05MeV_135_a	0.0	198.5305564977774	198.5305564977774
7nm_pi-_0.05MeV_135_b	0.0	143.89901289583352	143.89901289583352
7nm_pi-_0.05MeV_135_c	0.0	0.0	0.0
7nm_pi-_0.05MeV_180_a	0.0007	2.8909637022222223	2.8916637022222225
7nm_pi-_0.05MeV_180_b	0.0007	2.8909637022222223	2.8916637022222225
7nm_pi-_0.05MeV_180_c	0.0	0.0	0.0
7nm_pi-_0.05MeV_45_a	0.0	200.58463058277826	200.58463058277826
7nm_pi-_0.05MeV_45_b	0.0	141.84975199805532	141.84975199805532
7nm_pi-_0.05MeV_45_c	0.0	0.0	0.0
7nm_pi-_0.05MeV_90_a	0.0	142.59861885694474	142.59861885694474
7nm_pi-_0.05MeV_90_b	0.0	97.20531381280539	97.20531381280539
7nm_pi-_0.05MeV_90_c	0.0	0.0	0.0
7nm_pi-_0.1MeV_0_a	0.2531	562.1440132061869	562.3971132061869
7nm_pi-_0.1MeV_0_b	0.2531	562.144013206187	562.397113206187
7nm_pi-_0.1MeV_0_c	0.0	0.0	0.0
7nm_pi-_0.1MeV_135_a	0.0907	141.43781763976114	141.52851763976113
7nm_pi-_0.1MeV_135_b	0.1189	99.49358024571215	99.61248024571215
7nm_pi-_0.1MeV_135_c	0.0	0.0	0.0
7nm_pi-_0.1MeV_180_a	0.0064	19.78484708483332	19.79124708483332
7nm_pi-_0.1MeV_180_b	0.0064	19.784847084833316	19.791247084833316
7nm_pi-_0.1MeV_180_c	0.0	0.0	0.0
7nm_pi-_0.1MeV_45_a	0.0918	140.11687246676024	140.20867246676025
7nm_pi-_0.1MeV_45_b	0.1133	98.95727092687846	99.07057092687846
7nm_pi-_0.1MeV_45_c	0.0	0.0	0.0
7nm_pi-_0.1MeV_90_a	0.0768	100.08410499339882	100.16090499339883
7nm_pi-_0.1MeV_90_b	0.0957	70.70671427570912	70.80241427570911
7nm_pi-_0.1MeV_90_c	0.0	0.0	0.0
7nm_piplus_0.01MeV_0_a	0.0003	483.5535939174573	483.5538939174573
7nm_piplus_0.01MeV_0_b	0.0003	483.5820250285685	483.5823250285685
7nm_piplus_0.01MeV_0_c	0.0	0.0	0.0
7nm_piplus_0.01MeV_135_a	0.0	165.63121821623406	165.63121821623406
7nm_piplus_0.01MeV_135_b	0.0018	26.216333091688945	26.218133091688944
7nm_piplus_0.01MeV_135_c	0.0	0.0	0.0
7nm_piplus_0.01MeV_180_a	0.0	0.0012019638888888888	0.0012019638888888888
7nm_piplus_0.01MeV_180_b	0.0	0.0012019638888888888	0.0012019638888888888
7nm_piplus_0.01MeV_180_c	0.0	0.0	0.0
7nm_piplus_0.01MeV_45_a	0.0001	166.8767729188444	166.8768729188444
7nm_piplus_0.01MeV_45_b	0.0027	16.710365418573073	16.713065418573073
7nm_piplus_0.01MeV_45_c	0.0	0.0	0.0
7nm_piplus_0.01MeV_90_a	0.0	171.23575943833347	171.23575943833347
7nm_piplus_0.01MeV_90_b	0.0008	81.59337602973326	81.59417602973326
7nm_piplus_0.01MeV_90_c	0.0	0.0	0.0
7nm_piplus_0.05MeV_0_a	0.0	1746.8290285967223	1746.8290285967223
7nm_piplus_0.05MeV_0_b	0.0	1747.005017485612	1747.005017485612
7nm_piplus_0.05MeV_0_c	0.0	0.0	0.0
7nm_piplus_0.05MeV_135_a	0.0	442.97320648888683	442.97320648888683
7nm_piplus_0.05MeV_135_b	0.0	289.9572686611105	289.9572686611105
7nm_piplus_0.05MeV_135_c	0.0	0.0	0.0
7nm_piplus_0.05MeV_180_a	0.0003	2.0662816613722224	2.0665816613722225
7nm_piplus_0.05MeV_180_b	0.0003	2.0665472772055558	2.066847277205556
7nm_piplus_0.05MeV_180_c	0.0	0.0	0.0
7nm_piplus_0.05MeV_45_a	0.0	442.9445804500008	442.9445804500008
7nm_piplus_0.05MeV_45_b	0.0	290.2792510458337	290.2792510458337
7nm_piplus_0.05MeV_45_c	0.0	0.0	0.0
7nm_piplus_0.05MeV_90_a	0.0	319.51339755555483	319.51339755555483
7nm_piplus_0.05MeV_90_b	0.0	206.5940371833334	206.5940371833334
7nm_piplus_0.05MeV_90_c	0.0	0.0	0.0
7nm_piplus_0.1MeV_0_a	0.237	1658.7344727051197	1658.9714727051198
7nm_piplus_0.1MeV_0_b	0.237	1658.7344727051197	1658.9714727051198
7nm_piplus_0.1MeV_0_c	0.0	0.0	0.0
7nm_piplus_0.1MeV_135_a	0.0902	411.9031037677237	411.99330376772366
7nm_piplus_0.1MeV_135_b	0.0948	288.3344477363811	288.4292477363811
7nm_piplus_0.1MeV_135_c	0.0	0.0	0.0
7nm_piplus_0.1MeV_180_a	0.0	53.52402390000005	53.52402390000005
7nm_piplus_0.1MeV_180_b	0.0	53.52402390000006	53.52402390000006
7nm_piplus_0.1MeV_180_c	0.0	0.0	0.0
7nm_piplus_0.1MeV_45_a	0.0899	409.3734508344184	409.4633508344184
7nm_piplus_0.1MeV_45_b	0.0891	289.1671586597557	289.2562586597557
7nm_piplus_0.1MeV_45_c	0.0	0.0	0.0
7nm_piplus_0.1MeV_90_a	0.0712	288.92999806180296	289.00119806180294
7nm_piplus_0.1MeV_90_b	0.0813	200.1509208444069	200.2322208444069
7nm_piplus_0.1MeV_90_c	0.0	0.0	0.0
7nm_proton_0.01MeV_0_a	0.0	443.78338647024924	443.78338647024924
7nm_proton_0.01MeV_0_b	0.0	443.78338647024924	443.78338647024924
7nm_proton_0.01MeV_0_c	0.0	0.0	0.0
7nm_proton_0.01MeV_135_a	0.0	108.22236958811102	108.22236958811102
7nm_proton_0.01MeV_135_b	0.0	3.6462554144444455	3.6462554144444455
7nm_proton_0.01MeV_135_c	0.0	0.0	0.0
7nm_proton_0.01MeV_180_a	0.0	0.0	0.0
7nm_proton_0.01MeV_180_b	0.0	0.0	0.0
7nm_proton_0.01MeV_180_c	0.0	0.0	0.0
7nm_proton_0.01MeV_45_a	0.0	108.02331861636107	108.02331861636107
7nm_proton_0.01MeV_45_b	0.0	0.0	0.0
7nm_proton_0.01MeV_45_c	0.0	0.0	0.0
7nm_proton_0.01MeV_90_a	0.0	172.68935341063928	172.68935341063928
7nm_proton_0.01MeV_90_b	0.0	48.71088465142514	48.71088465142514
7nm_proton_0.01MeV_90_c	0.0	0.0	0.0
7nm_proton_0.05MeV_0_a	0.0	1714.8136347888897	1714.8136347888897
7nm_proton_0.05MeV_0_b	0.0	1714.8136347888897	1714.8136347888897
7nm_proton_0.05MeV_0_c	0.0	0.0	0.0
7nm_proton_0.05MeV_135_a	0.0	442.9456950433313	442.9456950433313
7nm_proton_0.05MeV_135_b	0.0	294.6251850513862	294.6251850513862
7nm_proton_0.05MeV_135_c	0.0	0.0	0.0
7nm_proton_0.05MeV_180_a	0.0	0.7014801347222221	0.7014801347222221
7nm_proton_0.05MeV_180_b	0.0	0.701480134722222	0.701480134722222
7nm_proton_0.05MeV_180_c	0.0	0.0	0.0
7nm_proton_0.05MeV_45_a	0.0	446.5907996108335	446.5907996108335
7nm_proton_0.05MeV_45_b	0.0	294.4244126491676	294.4244126491676
7nm_proton_0.05MeV_45_c	0.0	0.0	0.0
7nm_proton_0.05MeV_90_a	0.0	317.6757835155543	317.6757835155543
7nm_proton_0.05MeV_90_b	0.0	209.4439222799162	209.4439222799162
7nm_proton_0.05MeV_90_c	0.0	0.0	0.0
7nm_proton_0.1MeV_0_a	0.0	1716.6684345444457	1716.6684345444457
7nm_proton_0.1MeV_0_b	0.0	1716.6684345444453	1716.6684345444453
7nm_proton_0.1MeV_0_c	0.0	0.0	0.0
7nm_proton_0.1MeV_135_a	0.0	422.6205961638889	422.6205961638889
7nm_proton_0.1MeV_135_b	0.0	289.92470073972123	289.92470073972123
7nm_proton_0.1MeV_135_c	0.0	0.0	0.0
7nm_proton_0.1MeV_180_a	0.0	53.598687149477726	53.598687149477726
7nm_proton_0.1MeV_180_b	0.0	53.59868714947774	53.59868714947774
7nm_proton_0.1MeV_180_c	0.0	0.0	0.0
7nm_proton_0.1MeV_45_a	0.0	419.38089192777795	419.38089192777795
7nm_proton_0.1MeV_45_b	0.0	293.31844419444457	293.31844419444457
7nm_proton_0.1MeV_45_c	0.0	0.0	0.0
7nm_proton_0.1MeV_90_a	0.0	297.99097133333356	297.99097133333356
7nm_proton_0.1MeV_90_b	0.0	202.3276733108344	202.3276733108344
7nm_proton_0.1MeV_90_c	0.0	0.0	0.0
