runname	qtd_electrons_perparticle	qtd_electrons_energy	qtd_electrons_final
22nm_muplus_0.01MeV_0_c	0.0	1.7422316367250006	1.7422316367250006
22nm_muplus_0.01MeV_135_a	0.0	262.61369419957845	262.61369419957845
22nm_muplus_0.01MeV_135_b	0.0003	35.829176750066644	35.82947675006665
22nm_muplus_0.01MeV_135_c	0.0	5.664423369863894	5.664423369863894
22nm_muplus_0.01MeV_180_a	0.0	0.00046126611111111114	0.00046126611111111114
22nm_muplus_0.01MeV_180_b	0.0	0.00046126611111111114	0.00046126611111111114
22nm_muplus_0.01MeV_180_c	0.0	0.0	0.0
22nm_muplus_0.01MeV_45_a	0.0001	518.020187194437	518.020287194437
22nm_muplus_0.01MeV_45_b	0.0002	0.0884339955547224	0.0886339955547224
22nm_muplus_0.01MeV_45_c	0.0	0.23788422805555556	0.23788422805555556
22nm_muplus_0.01MeV_90_a	0.0004	369.937530606067	369.937930606067
22nm_muplus_0.01MeV_90_b	0.0002	0.8811321381340564	0.8813321381340564
22nm_muplus_0.01MeV_90_c	0.0	0.19040192416666665	0.19040192416666665
22nm_muplus_0.05MeV_0_a	0.0	833.65413563389	833.65413563389
22nm_muplus_0.05MeV_0_b	0.0	833.6541356338898	833.6541356338898
22nm_muplus_0.05MeV_0_c	0.0	0.0	0.0
22nm_muplus_0.05MeV_135_a	0.0	1235.8058479944411	1235.8058479944411
22nm_muplus_0.05MeV_135_b	0.0	394.3221376638887	394.3221376638887
22nm_muplus_0.05MeV_135_c	0.0	0.17083500000000001	0.17083500000000001
22nm_muplus_0.05MeV_180_a	0.0	6.595136343305557	6.595136343305557
22nm_muplus_0.05MeV_180_b	0.0	6.5951363433055565	6.5951363433055565
22nm_muplus_0.05MeV_180_c	0.0	4.837307543245281	4.837307543245281
22nm_muplus_0.05MeV_45_a	0.0	1282.6138924547129	1282.6138924547129
22nm_muplus_0.05MeV_45_b	0.0	370.8213388138884	370.8213388138884
22nm_muplus_0.05MeV_45_c	0.0	0.0	0.0
22nm_muplus_0.05MeV_90_a	0.0	907.5439765277746	907.5439765277746
22nm_muplus_0.05MeV_90_b	0.0	270.2611647055569	270.2611647055569
22nm_muplus_0.05MeV_90_c	0.0	0.0	0.0
22nm_muplus_0.1MeV_0_a	0.2071	1084.229908353906	1084.437008353906
22nm_muplus_0.1MeV_0_b	0.2071	1084.094323909462	1084.301423909462
22nm_muplus_0.1MeV_0_c	0.0057	0.48473005106944433	0.4904300510694443
22nm_muplus_0.1MeV_135_a	0.2144	1165.9182633674566	1166.1326633674566
22nm_muplus_0.1MeV_135_b	0.1752	379.61564244135036	379.7908424413504
22nm_muplus_0.1MeV_135_c	0.0057	0.38123563894444445	0.38693563894444444
22nm_muplus_0.1MeV_180_a	0.0	120.38246328777774	120.38246328777774
22nm_muplus_0.1MeV_180_b	0.0	120.54646245444435	120.54646245444435
22nm_muplus_0.1MeV_180_c	0.0	33.44500676944447	33.44500676944447
22nm_muplus_0.1MeV_45_a	0.204	1165.1436464131675	1165.3476464131675
22nm_muplus_0.1MeV_45_b	0.1432	391.907694864973	392.050894864973
22nm_muplus_0.1MeV_45_c	0.0014	0.13112569222222223	0.13252569222222224
22nm_muplus_0.1MeV_90_a	0.1742	828.2701142550491	828.4443142550491
