runname	qtd_electrons_perparticle	qtd_electrons_energy	qtd_electrons_final
32nm_mu-_0.05MeV_45_a	0.0	1056.78214246529	1056.78214246529
32nm_mu-_0.05MeV_45_b	0.0	975.8717419875065	975.8717419875065
32nm_mu-_0.05MeV_45_c	0.0	1220.4615186472188	1220.4615186472188
32nm_mu-_0.05MeV_90_a	0.0	1919.7921322107945	1919.7921322107945
32nm_mu-_0.05MeV_90_b	0.0	801.2346037222213	801.2346037222213
32nm_mu-_0.05MeV_90_c	0.0	1008.6172220361074	1008.6172220361074
32nm_mu-_0.1MeV_0_a	0.3274	504.849101230001	505.176501230001
32nm_mu-_0.1MeV_0_b	0.3274	504.84910123000105	505.17650123000107
32nm_mu-_0.1MeV_0_c	0.3598	626.6246484722236	626.9844484722236
32nm_mu-_0.1MeV_135_a	0.4617	766.3317314703911	766.793431470391
32nm_mu-_0.1MeV_135_b	0.341	674.9845233041152	675.3255233041152
32nm_mu-_0.1MeV_135_c	0.5065	881.3172542215956	881.8237542215956
32nm_mu-_0.1MeV_180_a	0.3138	524.8787549182016	525.1925549182016
32nm_mu-_0.1MeV_180_b	0.3138	524.8782717737572	525.1920717737572
32nm_mu-_0.1MeV_180_c	0.406	648.8913784335309	649.2973784335309
32nm_mu-_0.1MeV_45_a	0.383	736.9767479656851	737.3597479656852
32nm_mu-_0.1MeV_45_b	0.3415	678.3686954220857	678.7101954220857
32nm_mu-_0.1MeV_45_c	0.4898	875.5267658680503	876.0165658680503
32nm_mu-_0.1MeV_90_a	0.7211	1383.8546173563436	1384.5757173563436
32nm_mu-_0.1MeV_90_b	0.2642	556.2994792796306	556.5636792796306
32nm_mu-_0.1MeV_90_c	0.4091	731.7673020285138	732.1764020285137
32nm_muplus_0.01MeV_0_a	0.0006	1197.828688050008	1197.829288050008
32nm_muplus_0.01MeV_0_b	0.0006	1197.808306883341	1197.808906883341
32nm_muplus_0.01MeV_0_c	0.0004	2278.4982346075785	2278.4986346075784
32nm_muplus_0.01MeV_135_a	0.0005	1443.281294009747	1443.281794009747
32nm_muplus_0.01MeV_135_b	0.0001	1595.5382533840805	1595.5383533840804
32nm_muplus_0.01MeV_135_c	0.0005	2621.025805458539	2621.026305458539
32nm_muplus_0.01MeV_180_a	0.0	0.0894094647111111	0.0894094647111111
32nm_muplus_0.01MeV_180_b	0.0	0.08928104415555554	0.08928104415555554
32nm_muplus_0.01MeV_180_c	0.0	0.06328075097777777	0.06328075097777777
32nm_muplus_0.01MeV_45_a	0.0006	1858.7164549785207	1858.7170549785208
32nm_muplus_0.01MeV_45_b	0.0	1577.829159275731	1577.829159275731
32nm_muplus_0.01MeV_45_c	0.0008	2780.1804150929815	2780.1812150929813
32nm_muplus_0.01MeV_90_a	0.0004	2392.2984498108967	2392.2988498108966
32nm_muplus_0.01MeV_90_b	0.0	1253.625732114728	1253.625732114728
32nm_muplus_0.01MeV_90_c	0.0008	2780.4353146965564	2780.436114696556
32nm_muplus_0.05MeV_0_a	0.0	1653.9643328149973	1653.9643328149973
32nm_muplus_0.05MeV_0_b	0.0	1654.1388172594425	1654.1388172594425
32nm_muplus_0.05MeV_0_c	0.0	2015.543653080559	2015.543653080559
32nm_muplus_0.05MeV_135_a	0.0	2498.665594492086	2498.665594492086
32nm_muplus_0.05MeV_135_b	0.0	2382.6949266944516	2382.6949266944516
32nm_muplus_0.05MeV_135_c	0.0	2826.345262180554	2826.345262180554
32nm_muplus_0.05MeV_180_a	0.0	1350.4965821875176	1350.4965821875176
32nm_muplus_0.05MeV_180_b	0.0	1349.9599555208504	1349.9599555208504
32nm_muplus_0.05MeV_180_c	0.0	1610.1011001424404	1610.1011001424404
32nm_muplus_0.05MeV_45_a	0.0	2527.4889640495167	2527.4889640495167
32nm_muplus_0.05MeV_45_b	0.0	2377.57092416389	2377.57092416389
32nm_muplus_0.05MeV_45_c	0.0	2831.77799284168	2831.77799284168
32nm_muplus_0.05MeV_90_a	0.0	4417.773206762911	4417.773206762911
32nm_muplus_0.05MeV_90_b	0.0	1972.1434994444505	1972.1434994444505
32nm_muplus_0.05MeV_90_c	0.0	2355.488113091665	2355.488113091665
32nm_muplus_0.1MeV_0_a	0.3217	1608.6226336778716	1608.9443336778716
32nm_muplus_0.1MeV_0_b	0.3217	1608.435029233427	1608.756729233427
32nm_muplus_0.1MeV_0_c	0.3509	1899.2928368954083	1899.6437368954082
32nm_muplus_0.1MeV_135_a	0.4525	2409.587801083963	2410.0403010839627
32nm_muplus_0.1MeV_135_b	0.3385	2215.3459230293365	2215.6844230293364
32nm_muplus_0.1MeV_135_c	0.4988	2696.0672160130125	2696.5660160130124
32nm_muplus_0.1MeV_180_a	0.209	1690.2848546983278	1690.4938546983278
32nm_muplus_0.1MeV_180_b	0.209	1690.1963052538845	1690.4053052538845
32nm_muplus_0.1MeV_180_c	0.2693	1966.713792475635	1966.983092475635
32nm_muplus_0.1MeV_45_a	0.378	2354.5953592419633	2354.9733592419634
32nm_muplus_0.1MeV_45_b	0.3424	2211.2913998628683	2211.6337998628683
32nm_muplus_0.1MeV_45_c	0.4738	2679.795425839318	2680.269225839318
32nm_muplus_0.1MeV_90_a	0.6991	4267.17879398815	4267.8778939881495
32nm_muplus_0.1MeV_90_b	0.2642	1820.929240904403	1821.1934409044031
32nm_muplus_0.1MeV_90_c	0.3993	2229.460017826379	2229.859317826379
32nm_neutron_0.01MeV_0_a	0.0	0.0	0.0
32nm_neutron_0.01MeV_0_b	0.0	0.0	0.0
32nm_neutron_0.01MeV_0_c	0.0	0.0	0.0
32nm_neutron_0.01MeV_135_a	0.0	0.0	0.0
32nm_neutron_0.01MeV_135_b	0.0	0.0	0.0
32nm_neutron_0.01MeV_135_c	0.0	0.0	0.0
32nm_neutron_0.01MeV_180_a	0.0	0.0	0.0
32nm_neutron_0.01MeV_180_b	0.0	0.0	0.0
32nm_neutron_0.01MeV_180_c	0.0	0.0	0.0
32nm_neutron_0.01MeV_45_a	0.0	0.0	0.0
32nm_neutron_0.01MeV_45_b	0.0	0.0	0.0
32nm_neutron_0.01MeV_45_c	0.0	0.0	0.0
32nm_neutron_0.01MeV_90_a	0.0	0.0	0.0
32nm_neutron_0.01MeV_90_b	0.0	0.0	0.0
32nm_neutron_0.01MeV_90_c	0.0	0.0	0.0
32nm_neutron_0.05MeV_0_a	0.0	0.0	0.0
32nm_neutron_0.05MeV_0_b	0.0	0.0	0.0
32nm_neutron_0.05MeV_0_c	0.0	0.0	0.0
32nm_neutron_0.05MeV_135_a	0.0	0.0	0.0
32nm_neutron_0.05MeV_135_b	0.0	0.0	0.0
32nm_neutron_0.05MeV_135_c	0.0	0.0	0.0
32nm_neutron_0.05MeV_180_a	0.0	0.0	0.0
32nm_neutron_0.05MeV_180_b	0.0	0.0	0.0
32nm_neutron_0.05MeV_180_c	0.0	0.0	0.0
32nm_neutron_0.05MeV_45_a	0.0	0.0	0.0
32nm_neutron_0.05MeV_45_b	0.0	0.0	0.0
32nm_neutron_0.05MeV_45_c	0.0	0.0	0.0
32nm_neutron_0.05MeV_90_a	0.0	0.0	0.0
32nm_neutron_0.05MeV_90_b	0.0	0.0	0.0
32nm_neutron_0.05MeV_90_c	0.0	0.0	0.0
32nm_neutron_0.1MeV_0_a	0.0	0.0	0.0
32nm_neutron_0.1MeV_0_b	0.0	0.0	0.0
32nm_neutron_0.1MeV_0_c	0.0	0.0	0.0
32nm_neutron_0.1MeV_135_a	0.0	0.0	0.0
32nm_neutron_0.1MeV_135_b	0.0	0.0	0.0
32nm_neutron_0.1MeV_135_c	0.0	0.0	0.0
32nm_neutron_0.1MeV_180_a	0.0	0.0	0.0
32nm_neutron_0.1MeV_180_b	0.0	0.0	0.0
32nm_neutron_0.1MeV_180_c	0.0	0.0	0.0
32nm_neutron_0.1MeV_45_a	0.0	0.0	0.0
32nm_neutron_0.1MeV_45_b	0.0	0.0	0.0
32nm_neutron_0.1MeV_45_c	0.0	0.0	0.0
32nm_neutron_0.1MeV_90_a	0.0	0.0	0.0
32nm_neutron_0.1MeV_90_b	0.0	0.0	0.0
32nm_neutron_0.1MeV_90_c	0.0	0.0	0.0
32nm_pi0_0.01MeV_0_a	0.0002	0.0016503091666666666	0.0018503091666666666
32nm_pi0_0.01MeV_0_b	0.0002	0.0016503091666666666	0.0018503091666666666
32nm_pi0_0.01MeV_0_c	0.0001	0.0010880833333333333	0.0011880833333333333
32nm_pi0_0.01MeV_135_a	0.0	0.0	0.0
32nm_pi0_0.01MeV_135_b	0.0	0.0	0.0
32nm_pi0_0.01MeV_135_c	0.0	0.0	0.0
32nm_pi0_0.01MeV_180_a	0.0001	0.0	0.0001
32nm_pi0_0.01MeV_180_b	0.0001	0.0	0.0001
32nm_pi0_0.01MeV_180_c	0.0002	6.399666666666666e-05	0.00026399666666666665
32nm_pi0_0.01MeV_45_a	0.0	0.0	0.0
32nm_pi0_0.01MeV_45_b	0.0	0.0	0.0
32nm_pi0_0.01MeV_45_c	0.0	0.0	0.0
32nm_pi0_0.01MeV_90_a	0.0001	0.0005093483333333334	0.0006093483333333335
32nm_pi0_0.01MeV_90_b	0.0001	0.00023600305555555555	0.0003360030555555556
32nm_pi0_0.01MeV_90_c	0.0001	6.374555555555555e-05	0.00016374555555555555
32nm_pi0_0.05MeV_0_a	0.0002	0.001623111111111111	0.001823111111111111
32nm_pi0_0.05MeV_0_b	0.0002	0.001623111111111111	0.001823111111111111
32nm_pi0_0.05MeV_0_c	0.0001	0.0010880833333333333	0.0011880833333333333
32nm_pi0_0.05MeV_135_a	0.0	0.0	0.0
32nm_pi0_0.05MeV_135_b	0.0001	1.746011111111111e-06	0.00010174601111111112
32nm_pi0_0.05MeV_135_c	0.0001	2.3612027777777776e-06	0.00010236120277777778
32nm_pi0_0.05MeV_180_a	0.0001	0.0	0.0001
32nm_pi0_0.05MeV_180_b	0.0001	0.0	0.0001
32nm_pi0_0.05MeV_180_c	0.0002	0.00013900833333333333	0.00033900833333333334
32nm_pi0_0.05MeV_45_a	0.0	0.0	0.0
32nm_pi0_0.05MeV_45_b	0.0	0.0	0.0
32nm_pi0_0.05MeV_45_c	0.0	0.0	0.0
32nm_pi0_0.05MeV_90_a	0.0001	0.0005095229444444445	0.0006095229444444446
32nm_pi0_0.05MeV_90_b	0.0001	0.0003626897222222222	0.0004626897222222222
32nm_pi0_0.05MeV_90_c	0.0001	0.00013785861111111113	0.00023785861111111112
32nm_pi-_0.01MeV_0_a	1.9965	153220.90424295518	153222.9007429552
32nm_pi0_0.1MeV_0_a	0.0002	0.0016024637499999998	0.0018024637499999998
32nm_pi-_0.01MeV_0_b	1.9965	153220.90424295512	153222.90074295513
32nm_pi0_0.1MeV_0_b	0.0002	0.0016024637499999998	0.0018024637499999998
32nm_pi-_0.01MeV_0_c	1.619	137956.98715684944	137958.60615684945
32nm_pi0_0.1MeV_0_c	0.0001	0.0010880833333333333	0.0011880833333333333
32nm_pi-_0.01MeV_135_a	1.8266	144208.01862671348	144209.84522671349
32nm_pi0_0.1MeV_135_a	0.0	0.0	0.0
32nm_pi-_0.01MeV_135_b	0.5465	46486.14378182416	46486.69028182416
32nm_pi0_0.1MeV_135_b	0.0001	7.117333333333333e-06	0.00010711733333333333
32nm_pi-_0.01MeV_135_c	2.1056	205101.91709392983	205104.02269392984
32nm_pi0_0.1MeV_135_c	0.0001	1.0378000000000001e-05	0.000110378
32nm_pi-_0.01MeV_180_a	0.0449	4935.527984722193	4935.572884722193
32nm_pi0_0.1MeV_180_a	0.0001	0.0	0.0001
32nm_pi-_0.01MeV_180_b	0.0449	4935.659438055526	4935.704338055526
32nm_pi0_0.1MeV_180_b	0.0001	0.0	0.0001
32nm_pi-_0.01MeV_180_c	0.0465	5907.898638571491	5907.945138571491
32nm_pi0_0.1MeV_180_c	0.0002	0.00019597166666666664	0.00039597166666666665
32nm_pi-_0.01MeV_45_a	1.0533	92550.82955094203	92551.88285094203
32nm_pi0_0.1MeV_45_a	0.0	0.0	0.0
32nm_pi-_0.01MeV_45_b	0.7181	44892.479346487744	44893.19744648774
32nm_pi0_0.1MeV_45_b	0.0	0.0	0.0
32nm_pi-_0.01MeV_45_c	2.1546	171626.516425682	171628.671025682
32nm_pi0_0.1MeV_45_c	0.0	0.0	0.0
32nm_pi-_0.01MeV_90_a	1.8177	151305.92088193973	151307.73858193975
32nm_pi0_0.1MeV_90_a	0.0001	0.0005096546111111112	0.0006096546111111112
32nm_pi-_0.01MeV_90_b	0.1222	9889.817276928696	9889.939476928696
32nm_pi0_0.1MeV_90_b	0.0001	0.00013035972222222222	0.0002303597222222222
32nm_pi-_0.01MeV_90_c	2.0541	223006.28575809445	223008.33985809446
32nm_pi0_0.1MeV_90_c	0.0001	0.0001941363888888889	0.0002941363888888889
32nm_pi-_0.05MeV_0_a	0.0	784.3995568299982	784.3995568299982
32nm_pi-_0.05MeV_0_b	0.0	784.3995568299979	784.3995568299979
32nm_pi-_0.05MeV_0_c	0.0	931.1538075472248	931.1538075472248
32nm_pi-_0.05MeV_135_a	0.0	1192.0825464394225	1192.0825464394225
32nm_pi-_0.05MeV_135_b	0.0	1074.296037276947	1074.296037276947
32nm_pi-_0.05MeV_135_c	0.0	1352.8274706527764	1352.8274706527764
32nm_pi-_0.05MeV_180_a	0.0	868.3014384236077	868.3014384236077
32nm_pi-_0.05MeV_180_b	0.0	868.368317590274	868.368317590274
32nm_pi-_0.05MeV_180_c	0.0	1066.0178022173623	1066.0178022173623
32nm_pi-_0.05MeV_45_a	0.0	1163.2085332186432	1163.2085332186432
32nm_pi-_0.05MeV_45_b	0.0	1079.2725843972216	1079.2725843972216
32nm_pi-_0.05MeV_45_c	0.0	1348.950401333332	1348.950401333332
32nm_pi-_0.05MeV_90_a	0.0	2085.5545329822407	2085.5545329822407
32nm_pi-_0.05MeV_90_b	0.0	889.321333694444	889.321333694444
32nm_pi-_0.05MeV_90_c	0.0	1094.2842541916655	1094.2842541916655
32nm_pi-_0.1MeV_0_a	0.2594	575.8443047601801	576.1037047601801
32nm_pi-_0.1MeV_0_b	0.2594	575.9108300379578	576.1702300379578
32nm_pi-_0.1MeV_0_c	0.3008	716.5515403268869	716.8523403268869
32nm_pi-_0.1MeV_135_a	0.3729	874.7346232879237	875.1075232879236
32nm_pi-_0.1MeV_135_b	0.2917	789.0076800608645	789.2993800608645
32nm_pi-_0.1MeV_135_c	0.43	1019.4202477128529	1019.8502477128528
32nm_pi-_0.1MeV_180_a	0.2153	603.2367860131882	603.4520860131881
32nm_pi-_0.1MeV_180_b	0.2153	603.3075835131888	603.5228835131887
32nm_pi-_0.1MeV_180_c	0.2806	736.5840327191654	736.8646327191655
32nm_pi-_0.1MeV_45_a	0.3255	859.5304671124292	859.8559671124292
32nm_pi-_0.1MeV_45_b	0.2924	789.3284812467838	789.6208812467838
32nm_pi-_0.1MeV_45_c	0.4081	1011.4723264220127	1011.8804264220126
32nm_pi-_0.1MeV_90_a	0.6013	1596.5124507253595	1597.1137507253595
32nm_pi-_0.1MeV_90_b	0.2209	654.137347540841	654.358247540841
32nm_pi-_0.1MeV_90_c	0.3436	838.329189524549	838.672789524549
32nm_piplus_0.01MeV_0_a	0.0094	1204.039317683681	1204.048717683681
32nm_piplus_0.01MeV_0_b	0.0094	1204.039317683682	1204.0487176836818
32nm_piplus_0.01MeV_0_c	0.01	2414.136915413968	2414.146915413968
32nm_piplus_0.01MeV_135_a	0.0086	1445.8033376829474	1445.8119376829472
32nm_piplus_0.01MeV_135_b	0.0012	1641.2174197434379	1641.2186197434378
32nm_piplus_0.01MeV_135_c	0.0105	2646.0942168888264	2646.1047168888263
32nm_piplus_0.01MeV_180_a	0.0004	0.6590254575833334	0.6594254575833334
32nm_piplus_0.01MeV_180_b	0.0004	0.6590254575833334	0.6594254575833334
32nm_piplus_0.01MeV_180_c	0.0003	0.6022088158611111	0.602508815861111
32nm_piplus_0.01MeV_45_a	0.0058	1895.1465146321684	1895.1523146321683
32nm_piplus_0.01MeV_45_b	0.0026	1640.535411763109	1640.5380117631091
32nm_piplus_0.01MeV_45_c	0.0108	2803.6392788187163	2803.6500788187163
32nm_piplus_0.01MeV_90_a	0.0082	2483.3984349281877	2483.406634928188
32nm_piplus_0.01MeV_90_b	0.0003	1281.1348948538744	1281.1351948538743
32nm_piplus_0.01MeV_90_c	0.0101	2800.108140075533	2800.118240075533
32nm_piplus_0.05MeV_0_a	0.0	1656.6758207436103	1656.6758207436103
32nm_piplus_0.05MeV_0_b	0.0	1656.6758207436103	1656.6758207436103
32nm_piplus_0.05MeV_0_c	0.0	2008.7508475361094	2008.7508475361094
32nm_piplus_0.05MeV_135_a	0.0	2491.9142735563396	2491.9142735563396
32nm_piplus_0.05MeV_135_b	0.0	2372.2749041722177	2372.2749041722177
32nm_piplus_0.05MeV_135_c	0.0	2883.310509852778	2883.310509852778
32nm_piplus_0.05MeV_180_a	0.0	1360.8489687930826	1360.8489687930826
32nm_piplus_0.05MeV_180_b	0.0	1360.893483793083	1360.893483793083
32nm_piplus_0.05MeV_180_c	0.0	1621.6571639582842	1621.6571639582842
32nm_piplus_0.05MeV_45_a	0.0	2536.0663130695334	2536.0663130695334
32nm_piplus_0.05MeV_45_b	0.0	2378.462277941672	2378.462277941672
32nm_piplus_0.05MeV_45_c	0.0	2888.3834610861154	2888.3834610861154
32nm_piplus_0.05MeV_90_a	0.0	4412.09186433067	4412.09186433067
32nm_piplus_0.05MeV_90_b	0.0	1980.5870453611112	1980.5870453611112
32nm_piplus_0.05MeV_90_c	0.0	2353.7556735583435	2353.7556735583435
32nm_piplus_0.1MeV_0_a	0.239	1610.2887421008213	1610.5277421008213
32nm_piplus_0.1MeV_0_b	0.239	1610.2887421008218	1610.5277421008218
32nm_piplus_0.1MeV_0_c	0.2874	1913.6216398918452	1913.9090398918452
32nm_piplus_0.1MeV_135_a	0.3429	2432.461185796692	2432.804085796692
32nm_piplus_0.1MeV_135_b	0.2739	2233.478669538745	2233.7525695387453
32nm_piplus_0.1MeV_135_c	0.4082	2706.7536461185646	2707.1618461185644
32nm_piplus_0.1MeV_180_a	0.0132	1692.981234944148	1692.994434944148
32nm_piplus_0.1MeV_180_b	0.0132	1692.6054988330372	1692.6186988330373
32nm_piplus_0.1MeV_180_c	0.0158	1994.8447982126972	1994.8605982126971
32nm_piplus_0.1MeV_45_a	0.3052	2359.283771012089	2359.5889710120887
32nm_piplus_0.1MeV_45_b	0.2721	2216.448349683135	2216.720449683135
32nm_piplus_0.1MeV_45_c	0.389	2696.895124862241	2697.2841248622412
32nm_piplus_0.1MeV_90_a	0.5367	4295.577627732139	4296.114327732139
32nm_piplus_0.1MeV_90_b	0.2121	1828.4967173368507	1828.7088173368506
32nm_piplus_0.1MeV_90_c	0.3271	2237.8069784052013	2238.1340784052013
32nm_proton_0.01MeV_0_a	0.0	897.127442172253	897.127442172253
32nm_proton_0.01MeV_0_b	0.0	897.1274421722535	897.1274421722535
32nm_proton_0.01MeV_0_c	0.0	2777.5000000003956	2777.5000000003956
32nm_proton_0.01MeV_135_a	0.0	1301.6623475313488	1301.6623475313488
32nm_proton_0.01MeV_135_b	0.0	1989.761508970395	1989.761508970395
32nm_proton_0.01MeV_135_c	0.0	2587.6273233243246	2587.6273233243246
32nm_proton_0.01MeV_180_a	0.0	0.0	0.0
32nm_proton_0.01MeV_180_b	0.0	0.0	0.0
32nm_proton_0.01MeV_180_c	0.0	0.0	0.0
32nm_proton_0.01MeV_45_a	0.0	2010.098755881997	2010.098755881997
32nm_proton_0.01MeV_45_b	0.0	2014.8338719791998	2014.8338719791998
32nm_proton_0.01MeV_45_c	0.0	2777.777777778174	2777.777777778174
32nm_proton_0.01MeV_90_a	0.0	2764.268743081692	2764.268743081692
32nm_proton_0.01MeV_90_b	0.0	1563.5426709185572	1563.5426709185572
32nm_proton_0.01MeV_90_c	0.0	2777.5000000003956	2777.5000000003956
32nm_proton_0.05MeV_0_a	0.0	1686.8590033451103	1686.8590033451103
32nm_proton_0.05MeV_0_b	0.0	1687.0595019562209	1687.0595019562209
32nm_proton_0.05MeV_0_c	0.0	2059.649950444438	2059.649950444438
32nm_proton_0.05MeV_135_a	0.0	2570.8726784157247	2570.8726784157247
32nm_proton_0.05MeV_135_b	0.0	2386.4535639058345	2386.4535639058345
32nm_proton_0.05MeV_135_c	0.0	2915.9421245230324	2915.9421245230324
32nm_proton_0.05MeV_180_a	0.0	1374.4719695253848	1374.4719695253848
32nm_proton_0.05MeV_180_b	0.0	1374.3779731364964	1374.3779731364964
32nm_proton_0.05MeV_180_c	0.0	1704.553318842297	1704.553318842297
32nm_proton_0.05MeV_45_a	0.0	2556.2863288125977	2556.2863288125977
32nm_proton_0.05MeV_45_b	0.0	2392.0930243694484	2392.0930243694484
32nm_proton_0.05MeV_45_c	0.0	2928.1207547416734	2928.1207547416734
32nm_proton_0.05MeV_90_a	0.0	4454.2341697550155	4454.2341697550155
32nm_proton_0.05MeV_90_b	0.0	1989.3876311111069	1989.3876311111069
32nm_proton_0.05MeV_90_c	0.0	2419.744786150002	2419.744786150002
32nm_proton_0.1MeV_0_a	0.0	1620.263055876718	1620.263055876718
32nm_proton_0.1MeV_0_b	0.0	1620.2630558767194	1620.2630558767194
32nm_proton_0.1MeV_0_c	0.0	1934.3790227777786	1934.3790227777786
32nm_proton_0.1MeV_135_a	0.0	2438.616260750142	2438.616260750142
32nm_proton_0.1MeV_135_b	0.0	2253.1310988888863	2253.1310988888863
32nm_proton_0.1MeV_135_c	0.0	2750.946864222217	2750.946864222217
32nm_proton_0.1MeV_180_a	0.0	1710.947120584113	1710.947120584113
32nm_proton_0.1MeV_180_b	0.0	1710.9471205841123	1710.9471205841123
32nm_proton_0.1MeV_180_c	0.0	2074.0452045844763	2074.0452045844763
32nm_proton_0.1MeV_45_a	0.0	2401.990436141459	2401.990436141459
32nm_proton_0.1MeV_45_b	0.0	2249.063568022217	2249.063568022217
32nm_proton_0.1MeV_45_c	0.0	2746.4974118333334	2746.4974118333334
32nm_proton_0.1MeV_90_a	0.0	4339.808811202884	4339.808811202884
32nm_proton_0.1MeV_90_b	0.0	1860.3252969166622	1860.3252969166622
32nm_proton_0.1MeV_90_c	0.0	2268.982966888886	2268.982966888886
